CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV,CLV_Segment,Business_Action
12690,207,1,389.01,1,1,2,112,Lost Customers -_-,1661.856459197787,High Value,Win Back Campaign
12691,1,6,1035.8,5,5,4,554,OG-Champions,737.4921469187029,Low Value,Nurture
12693,6,4,855.91,5,4,3,543,OG-Champions,914.1150368833564,Medium Value,Growth Opportunity
12694,72,2,869.67,3,2,3,323,Promising :),1857.6215352697093,High Value,Growth Opportunity
12695,109,4,582.1,2,4,3,243,At Risk :(,621.6849469801753,Low Value,Nurture
12697,30,3,957.59,4,3,4,434,Loyal Customers ;),1363.6128692177654,Medium Value,Growth Opportunity
12700,128,4,4939.99,2,4,5,245,At Risk :(,5275.927540341171,High Value,Urgent Retention
12701,37,2,797.71,4,2,3,423,Potential Loyalists ^-^,1703.9144444444446,High Value,Growth Opportunity
12702,21,1,219.0,4,1,1,411,Potential Loyalists ^-^,935.5712309820192,Medium Value,Growth Opportunity
12703,72,1,283.55,3,1,2,312,Promising :),1211.3297833102813,Medium Value,Growth Opportunity
12704,24,8,2340.84,4,5,5,455,OG-Champions,1250.012876901798,Medium Value,Growth Opportunity
12705,17,9,6868.29,5,5,5,555,OG-Champions,3260.1595789150147,High Value,VIP Retention
12707,293,1,603.42,1,1,3,113,Lost Customers -_-,2577.819142461964,High Value,Win Back Campaign
12708,61,10,2712.91,3,5,5,355,Loyal Customers ;),1158.9591544490547,Medium Value,Growth Opportunity
12709,1,15,9736.52,5,5,5,555,OG-Champions,2772.9704724143235,High Value,VIP Retention
12710,203,3,1149.02,1,3,4,134,At Risk :(,1636.2101306285538,High Value,Urgent Retention
12712,10,13,4396.13,5,5,5,555,OG-Champions,1444.6409398162923,Medium Value,Growth Opportunity
12713,90,1,848.55,2,1,3,213,Lost Customers -_-,3625.018118948824,High Value,Win Back Campaign
12714,11,5,4708.86,5,4,5,545,OG-Champions,4023.263878284924,High Value,VIP Retention
12715,108,1,353.86,2,1,2,212,Lost Customers -_-,1511.695140617796,Medium Value,Growth Opportunity
12716,135,2,1053.49,2,2,4,224,Lost Customers -_-,2250.262411249424,High Value,Win Back Campaign
12717,34,2,1030.98,4,2,4,424,Potential Loyalists ^-^,2202.1808852005533,High Value,Growth Opportunity
12718,73,1,238.25,3,1,1,311,Promising :),1017.8075149838636,Medium Value,Growth Opportunity
12719,215,2,644.95,1,2,3,123,Lost Customers -_-,1377.6179575841402,Medium Value,Growth Opportunity
12720,4,25,5781.73,5,5,5,555,OG-Champions,987.9854343937296,Medium Value,Growth Opportunity
12721,81,6,2656.13,3,5,5,355,Loyal Customers ;),1891.1710911326263,High Value,Upsell Opportunity
12722,4,4,997.63,5,4,4,544,OG-Champions,1065.472519594283,Medium Value,Growth Opportunity
12723,18,5,725.07,5,4,3,543,OG-Champions,619.5019474412172,Low Value,Nurture
12724,40,4,1031.41,4,4,4,444,OG-Champions,1101.549684186261,Medium Value,Growth Opportunity
12725,639,1,427.8,1,1,2,112,Lost Customers -_-,1827.5679114799448,High Value,Win Back Campaign
12726,30,7,2609.1,4,5,5,455,OG-Champions,1592.301956135151,High Value,VIP Retention
12727,12,7,3980.7,5,5,5,555,OG-Champions,2429.3727326615294,High Value,VIP Retention
12728,40,4,836.33,4,4,3,443,OG-Champions,893.2035246657446,Low Value,Nurture
12729,115,1,453.01,2,1,2,212,Lost Customers -_-,1935.2654034117104,High Value,Win Back Campaign
12731,25,12,18895.91,4,5,5,455,OG-Champions,6726.967191486091,High Value,VIP Retention
12732,181,1,236.26,2,1,1,211,Lost Customers -_-,1009.3062056247118,Medium Value,Growth Opportunity
12733,236,1,383.95,1,1,2,112,Lost Customers -_-,1640.2400645458736,High Value,Win Back Campaign
12734,354,1,110.4,1,1,1,111,Lost Customers -_-,471.630428769018,Low Value,Nurture
12735,193,2,779.5699999999999,1,2,3,123,Lost Customers -_-,1665.1672706316274,High Value,Win Back Campaign
12736,40,1,234.0,4,1,1,411,Potential Loyalists ^-^,999.6514522821576,Medium Value,Growth Opportunity
12738,666,1,155.35,1,1,1,111,Lost Customers -_-,663.6574919317658,Low Value,Nurture
12739,80,2,1013.04,3,2,4,324,Promising :),2163.8609128630706,High Value,Growth Opportunity
12740,154,1,427.6,2,1,2,212,Lost Customers -_-,1826.713508529276,High Value,Win Back Campaign
12743,136,2,546.43,2,2,3,223,Lost Customers -_-,1167.178510834486,Medium Value,Growth Opportunity
12744,53,7,21279.29,3,5,5,355,Loyal Customers ;),12986.49154580781,High Value,Upsell Opportunity
12747,24,11,4196.01,4,5,5,455,OG-Champions,1629.583329561172,High Value,VIP Retention
12748,5,209,33719.73,5,5,5,555,OG-Champions,689.240115017835,Low Value,Nurture
12749,24,5,4090.88,4,4,5,445,OG-Champions,3495.2599428307976,High Value,VIP Retention
12750,278,1,275.88,1,1,2,112,Lost Customers -_-,1178.5634301521438,Medium Value,Growth Opportunity
12752,83,1,4366.78,3,1,5,315,Promising :),18654.9485846012,High Value,Growth Opportunity
12753,24,6,21429.39,4,5,5,455,OG-Champions,15257.7783725219,High Value,VIP Retention
12754,161,3,3010.74,2,3,5,235,At Risk :(,4287.3085661595205,High Value,Urgent Retention
12755,252,2,3811.95,1,2,5,125,Lost Customers -_-,8142.3533195020755,High Value,Win Back Campaign
12756,88,1,112.08,3,1,1,311,Promising :),478.8074135546335,Low Value,Nurture
12757,5,13,7857.1,5,5,5,555,OG-Champions,2581.972855268291,High Value,VIP Retention
12758,118,2,2791.59,2,2,5,225,Lost Customers -_-,5962.856832641771,High Value,Win Back Campaign
12759,54,3,1531.44,3,3,4,334,Loyal Customers ;),2180.7780912863072,High Value,Upsell Opportunity
12762,27,2,1898.52,4,2,4,424,Potential Loyalists ^-^,4055.252724757953,High Value,Growth Opportunity
12763,140,2,494.08,2,2,3,223,Lost Customers -_-,1055.3585246657444,Medium Value,Growth Opportunity
12764,318,1,1693.88,1,1,4,114,Lost Customers -_-,7236.280350391886,High Value,Win Back Campaign
12766,59,7,6989.63,3,5,5,355,Loyal Customers ;),4265.6860686293885,High Value,Upsell Opportunity
12769,240,1,1143.6,1,1,4,114,Lost Customers -_-,4885.476071922544,High Value,Win Back Campaign
12770,212,1,1351.45,1,1,4,114,Lost Customers -_-,5773.414338404795,High Value,Win Back Campaign
12772,31,1,892.47,4,1,3,413,Potential Loyalists ^-^,3812.645006915629,High Value,Growth Opportunity
12775,19,5,1386.04,5,4,4,544,OG-Champions,1184.2366657445823,Medium Value,Growth Opportunity
12778,21,6,822.23,4,5,3,453,OG-Champions,585.4297817734747,Low Value,Nurture
12779,200,8,3981.36,1,5,5,155,At Risk :(,2126.053582295989,High Value,Urgent Retention
12781,154,2,826.74,2,2,3,223,Lost Customers -_-,1765.9227385892116,High Value,Win Back Campaign
12782,151,5,2330.92,2,4,5,245,At Risk :(,1991.5449257722453,High Value,Urgent Retention
12783,55,6,2225.91,3,5,5,355,Loyal Customers ;),1584.8533932687872,High Value,Upsell Opportunity
12784,11,2,574.42,5,2,3,523,Potential Loyalists ^-^,1226.965357307515,Medium Value,Growth Opportunity
12785,425,1,311.95,1,1,2,112,Lost Customers -_-,1332.6550023052098,Medium Value,Growth Opportunity
12787,11,3,463.66,5,3,2,532,Loyal Customers ;),660.2541201782695,Low Value,Nurture
12789,215,1,91.85,1,1,1,111,Lost Customers -_-,392.3845550945136,Low Value,Nurture
12790,194,1,324.92,1,1,2,112,Lost Customers -_-,1388.0630336560623,Medium Value,Growth Opportunity
12791,698,1,192.6,1,1,1,111,Lost Customers -_-,822.7900414937759,Low Value,Nurture
12792,258,1,400.54,1,1,2,112,Lost Customers -_-,1711.1127893038265,High Value,Win Back Campaign
12793,101,2,545.48,2,2,3,223,Lost Customers -_-,1165.1493038266483,Medium Value,Growth Opportunity
12794,55,2,860.41,3,2,3,323,Promising :),1837.8421069617332,High Value,Growth Opportunity
12795,20,1,430.48,4,1,2,412,Potential Loyalists ^-^,1839.0169110189029,High Value,Growth Opportunity
12797,455,1,254.03,1,1,2,112,Lost Customers -_-,1085.219907791609,Medium Value,Growth Opportunity
12798,12,3,6977.04,5,3,5,535,Loyal Customers ;),9935.33927155371,High Value,Upsell Opportunity
12802,188,1,427.58,2,1,2,212,Lost Customers -_-,1826.6280682342087,High Value,Win Back Campaign
12808,127,3,483.65,2,3,2,232,At Risk :(,688.7199784847088,Low Value,Nurture
12809,179,1,489.31,2,1,2,212,Lost Customers -_-,2090.339538958045,High Value,Win Back Campaign
12811,262,3,514.85,1,3,3,133,At Risk :(,733.1489319194714,Low Value,Nurture
12812,46,1,229.64,3,1,1,311,Promising :),981.025467957584,Medium Value,Growth Opportunity
12814,103,1,125.92,2,1,1,211,Lost Customers -_-,537.9320977408944,Low Value,Nurture
12815,149,2,1063.46,2,2,4,224,Lost Customers -_-,2271.5584047948364,High Value,Win Back Campaign
12816,178,2,572.2,2,2,3,223,Lost Customers -_-,1222.2234209313049,Medium Value,Growth Opportunity
12817,283,1,166.04,1,1,1,111,Lost Customers -_-,709.3253296449976,Low Value,Nurture
12818,263,1,1542.08,1,1,4,114,Lost Customers -_-,6587.788510834485,High Value,Win Back Campaign
12820,46,4,942.34,3,4,4,344,Loyal Customers ;),1006.4225956662056,Medium Value,Growth Opportunity
12821,97,1,92.72,2,1,1,211,Lost Customers -_-,396.1012079299216,Low Value,Nurture
12822,72,2,948.88,3,2,4,324,Promising :),2026.8146795758412,High Value,Growth Opportunity
12823,76,5,1759.5,3,4,4,344,Loyal Customers ;),1503.3219917012448,Medium Value,Growth Opportunity
12824,31,1,397.12,4,1,2,412,Potential Loyalists ^-^,1696.5024988473951,High Value,Growth Opportunity
12826,61,7,1474.72,3,5,4,354,Loyal Customers ;),900.0036567213331,Medium Value,Growth Opportunity
12827,46,3,430.15,3,3,2,332,Loyal Customers ;),612.5357153834332,Low Value,Nurture
12828,114,6,1018.71,2,5,4,254,At Risk :(,725.3240248962655,Low Value,Nurture
12829,163,2,293.0,2,2,2,222,Lost Customers -_-,625.8501613646841,Low Value,Nurture
12830,93,6,6814.639999999999,2,5,5,255,At Risk :(,4852.0404364530505,High Value,Urgent Retention
12831,264,1,215.05,1,1,1,111,Lost Customers -_-,918.6967727063164,Medium Value,Growth Opportunity
12832,153,2,383.03,2,2,2,222,Lost Customers -_-,818.1549054863993,Low Value,Nurture
12833,147,1,417.38,2,1,2,212,Lost Customers -_-,1783.0535177501151,High Value,Win Back Campaign
12834,311,1,312.38,1,1,2,112,Lost Customers -_-,1334.491968649147,Medium Value,Growth Opportunity
12836,31,4,2612.86,4,4,5,445,OG-Champions,2790.544117104657,High Value,VIP Retention
12837,175,1,134.1,2,1,1,211,Lost Customers -_-,572.8771784232365,Low Value,Nurture
12838,183,2,683.13,2,2,3,223,Lost Customers -_-,1459.1707192254494,Medium Value,Growth Opportunity
12839,13,14,5591.42,5,5,5,555,OG-Champions,1706.1877665810446,High Value,VIP Retention
12840,66,4,2726.77,3,4,5,345,Loyal Customers ;),2912.2004172429693,High Value,Upsell Opportunity
12841,5,25,4022.35,5,5,5,555,OG-Champions,687.3415417242969,Low Value,Nurture
12842,72,2,1118.99,3,2,4,324,Promising :),2390.1708944213924,High Value,Growth Opportunity
12843,67,8,1702.26,3,5,4,354,Loyal Customers ;),909.009979253112,Medium Value,Growth Opportunity
12844,61,2,325.96,3,2,2,322,Promising :),696.2529644997694,Low Value,Nurture
12845,269,4,354.09000000000003,1,4,2,142,At Risk :(,378.1694260027663,Low Value,Nurture
12847,24,1,871.54,4,1,3,413,Potential Loyalists ^-^,3723.2317381281696,High Value,Growth Opportunity
12849,122,2,1050.89,2,2,4,224,Lost Customers -_-,2244.7087920700787,High Value,Win Back Campaign
12851,246,1,135.18,1,1,1,111,Lost Customers -_-,577.4909543568465,Low Value,Nurture
12852,296,1,311.55,1,1,2,112,Lost Customers -_-,1330.9461964038728,Medium Value,Growth Opportunity
12853,136,6,1957.1,2,5,4,254,At Risk :(,1393.460012294452,Medium Value,Growth Opportunity
12854,7,3,1324.5,5,3,4,534,Loyal Customers ;),1886.0945136007376,High Value,Upsell Opportunity
12855,667,1,38.1,1,1,1,111,Lost Customers -_-,162.76376210235128,Low Value,Nurture
12856,20,6,2179.93,4,5,5,455,OG-Champions,1552.1155202090056,Medium Value,Growth Opportunity
12857,70,2,1106.4,3,2,4,324,Promising :),2363.278561549101,High Value,Growth Opportunity
12863,54,1,521.2,3,1,3,313,Promising :),2226.574089442139,High Value,Growth Opportunity
12864,140,1,147.12,2,1,1,211,Lost Customers -_-,628.4988105117566,Low Value,Nurture
12865,28,2,1568.23,4,2,4,424,Potential Loyalists ^-^,3349.750848317197,High Value,Growth Opportunity
12866,342,1,559.12,1,1,3,113,Lost Customers -_-,2388.568888888889,High Value,Win Back Campaign
12867,28,7,4036.82,4,5,5,455,OG-Champions,2463.6220852268984,High Value,VIP Retention
12868,10,6,1607.06,5,5,4,554,OG-Champions,1144.2306715844477,Medium Value,Growth Opportunity
12871,86,2,380.64,3,2,2,322,Promising :),813.0498478561549,Low Value,Nurture
12872,328,2,599.97,1,2,3,123,Lost Customers -_-,1281.5403457814662,Medium Value,Growth Opportunity
12873,311,1,374.0,1,1,2,112,Lost Customers -_-,1597.7335177501152,High Value,Win Back Campaign
12875,145,2,343.23,2,2,2,222,Lost Customers -_-,733.1418118948825,Low Value,Nurture
12876,59,2,2218.02,3,2,5,325,Promising :),4737.707081604426,High Value,Growth Opportunity
12877,26,12,1535.77,4,5,4,454,OG-Champions,546.7360081450745,Low Value,Nurture
12878,238,2,854.99,1,2,3,123,Lost Customers -_-,1826.2649469801752,High Value,Win Back Campaign
12879,46,3,573.22,3,3,3,333,Loyal Customers ;),816.2680989703397,Low Value,Nurture
12881,99,1,298.0,2,1,2,212,Lost Customers -_-,1273.060396496081,Medium Value,Growth Opportunity
12882,11,2,1463.04,5,2,4,524,Potential Loyalists ^-^,3125.064232365145,High Value,Growth Opportunity
12883,26,4,703.47,4,4,3,443,OG-Champions,751.3085546334717,Low Value,Nurture
12884,2,1,309.05,5,1,2,512,Potential Loyalists ^-^,1320.2661595205163,Medium Value,Growth Opportunity
12885,125,3,1175.22,2,3,4,234,At Risk :(,1673.5190594744122,High Value,Urgent Retention
12886,250,2,1378.4,1,2,4,124,Lost Customers -_-,2944.2725680036883,High Value,Win Back Campaign
12888,97,2,354.12,2,2,2,222,Lost Customers -_-,756.4029322268326,Low Value,Nurture
12890,25,1,380.47,4,1,2,412,Potential Loyalists ^-^,1625.3734532042415,High Value,Growth Opportunity
12891,158,3,331.0,2,3,2,232,At Risk :(,471.3456277854618,Low Value,Nurture
12893,91,1,188.14,2,1,1,211,Lost Customers -_-,803.736855693868,Low Value,Nurture
12895,44,2,372.8,4,2,2,422,Potential Loyalists ^-^,796.3035500230521,Low Value,Nurture
12897,39,2,216.5,4,2,1,421,Potential Loyalists ^-^,462.44559704933147,Low Value,Nurture
12901,12,28,17654.54,5,5,5,555,OG-Champions,2693.587690838437,High Value,VIP Retention
12902,266,1,138.68,1,1,1,111,Lost Customers -_-,592.4430059935454,Low Value,Nurture
12904,20,2,509.58,4,2,3,423,Potential Loyalists ^-^,1088.466639004149,Medium Value,Growth Opportunity
12906,13,5,2919.81,5,4,5,545,OG-Champions,2494.6942793914245,High Value,VIP Retention
12908,178,2,750.0,2,2,3,223,Lost Customers -_-,1602.0055325034575,High Value,Win Back Campaign
12909,41,5,2178.67,4,4,5,445,OG-Champions,1861.4620765329648,High Value,VIP Retention
12910,7,8,3075.04,5,5,5,555,OG-Champions,1642.0770308898109,High Value,VIP Retention
12912,16,5,1662.3,5,4,4,544,OG-Champions,1420.2740248962657,Medium Value,Growth Opportunity
12913,17,5,2483.63,5,4,5,545,OG-Champions,2122.020800368833,High Value,VIP Retention
12915,150,2,363.65,2,2,2,222,Lost Customers -_-,776.7590825265098,Low Value,Nurture
12916,140,4,3006.15,2,4,5,245,At Risk :(,3210.57928769018,High Value,Urgent Retention
12917,278,1,594.0,1,1,3,113,Lost Customers -_-,2537.576763485477,High Value,Win Back Campaign
12919,3,6,1335.19,5,5,4,554,OG-Champions,950.6585630859074,Medium Value,Growth Opportunity
12920,19,1,164.23,5,1,1,511,Potential Loyalists ^-^,701.5929829414476,Low Value,Nurture
12921,11,37,16587.09,5,5,5,555,OG-Champions,1915.1430593248847,High Value,VIP Retention
12922,338,1,405.38,1,1,2,112,Lost Customers -_-,1731.7893407100046,High Value,Win Back Campaign
12923,184,1,176.97,2,1,1,211,Lost Customers -_-,756.0184508990318,Low Value,Nurture
12924,2,4,933.7,5,4,3,543,OG-Champions,997.1950437989856,Medium Value,Growth Opportunity
12925,76,2,694.05,3,2,3,323,Promising :),1482.4959197786998,Medium Value,Growth Opportunity
12928,7,5,2062.7,5,4,5,545,OG-Champions,1762.376966343937,High Value,VIP Retention
12929,343,1,117.85,1,1,1,111,Lost Customers -_-,503.45693868142,Low Value,Nurture
12930,80,2,415.8,3,2,2,322,Promising :),888.151867219917,Low Value,Nurture
12931,23,15,42055.96,4,5,5,455,OG-Champions,11977.578772398956,High Value,VIP Retention
12933,26,3,607.53,4,3,3,433,Loyal Customers ;),865.1257076994006,Low Value,Nurture
12935,28,7,2160.7,4,5,5,455,OG-Champions,1318.648896792465,Medium Value,Growth Opportunity
12936,18,4,1063.9,5,4,4,544,OG-Champions,1136.249124020286,Medium Value,Growth Opportunity
12937,17,4,1504.27,5,4,4,544,OG-Champions,1606.5659082526508,High Value,VIP Retention
12938,27,1,114.14,4,1,1,411,Potential Loyalists ^-^,487.6077639465191,Low Value,Nurture
12939,38,8,11581.8,4,5,5,455,OG-Champions,6184.702558782848,High Value,VIP Retention
12940,56,2,913.54,3,2,3,323,Promising :),1951.3281788842785,High Value,Growth Opportunity
12942,133,3,683.9,2,3,3,233,At Risk :(,973.8769632703244,Medium Value,Growth Opportunity
12944,244,2,604.51,1,2,3,123,Lost Customers -_-,1291.2378192715537,Medium Value,Growth Opportunity
12945,290,1,462.95,1,1,2,112,Lost Customers -_-,1977.7292300599356,High Value,Win Back Campaign
12947,66,6,1603.99,3,5,4,354,Loyal Customers ;),1142.0448240356538,Medium Value,Growth Opportunity
12948,18,7,2064.95,5,5,5,555,OG-Champions,1260.213837844958,Medium Value,Growth Opportunity
12949,91,8,4167.22,2,5,5,255,At Risk :(,2225.30316505302,High Value,Urgent Retention
12950,26,3,1843.0,4,3,4,434,Loyal Customers ;),2624.4410634701094,High Value,Upsell Opportunity
12951,175,6,1064.07,2,5,4,254,At Risk :(,757.6204564315352,Low Value,Nurture
12952,45,4,1387.79,3,4,4,344,Loyal Customers ;),1482.1648386353158,Medium Value,Growth Opportunity
12953,11,1,329.85,5,1,2,512,Potential Loyalists ^-^,1409.1240663900417,Medium Value,Growth Opportunity
12955,18,11,4757.16,5,5,5,555,OG-Champions,1847.5143367282783,High Value,VIP Retention
12956,192,1,108.07,1,1,1,111,Lost Customers -_-,461.6766343937298,Low Value,Nurture
12957,11,8,4017.54,5,5,5,555,OG-Champions,2145.3737690179805,High Value,VIP Retention
12962,115,2,266.39,2,2,2,222,Lost Customers -_-,569.0110050714615,Low Value,Nurture
12963,12,8,1856.63,5,5,4,554,OG-Champions,991.4438439372982,Medium Value,Growth Opportunity
12965,32,1,771.91,4,1,3,413,Potential Loyalists ^-^,3297.610908252651,High Value,Growth Opportunity
12966,11,1,160.18,5,1,1,511,Potential Loyalists ^-^,684.2913231904104,Low Value,Nurture
12967,359,2,1660.9,1,2,4,124,Lost Customers -_-,3547.6946519133244,High Value,Win Back Campaign
12968,114,1,135.95,2,1,1,211,Lost Customers -_-,580.7804057169202,Low Value,Nurture
12970,302,4,452.24,1,4,2,142,At Risk :(,482.9939880129092,Low Value,Nurture
12971,10,86,11189.91,5,5,5,555,OG-Champions,555.8541931229695,Low Value,Nurture
12974,199,1,144.8,1,1,1,111,Lost Customers -_-,618.5877362840018,Low Value,Nurture
12976,6,1,738.6,5,1,3,513,Potential Loyalists ^-^,3155.3100968188105,High Value,Growth Opportunity
12977,187,1,39.24,2,1,1,211,Lost Customers -_-,167.6338589211618,Low Value,Nurture
12980,10,9,7374.9,5,5,5,555,OG-Champions,3500.6312893806667,High Value,VIP Retention
12981,61,2,372.22,3,2,2,322,Promising :),795.0646657445827,Low Value,Nurture
12982,37,1,390.54,4,1,2,412,Potential Loyalists ^-^,1668.3926417704013,High Value,Growth Opportunity
12984,20,1,97.5,4,1,1,411,Potential Loyalists ^-^,416.52143845089904,Low Value,Nurture
