CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12974,199,1,144.8,1,1,1,111,Lost Customers -_-
12976,6,1,738.6,5,1,3,513,Potential Loyalists ^-^
12977,187,1,39.239999999999995,2,1,1,211,Lost Customers -_-
12980,10,9,7374.9,5,5,5,555,OG-Champions
12981,61,2,372.21999999999997,3,2,2,322,Promising :)
12982,37,1,390.54,4,1,2,412,Potential Loyalists ^-^
12984,20,1,97.5,4,1,1,411,Potential Loyalists ^-^
12985,30,2,1239.38,4,2,4,424,Potential Loyalists ^-^
12987,75,2,558.7,3,2,3,323,Promising :)
12988,294,1,535.32,1,1,3,113,Lost Customers -_-
12989,2,15,6924.11,5,5,5,555,OG-Champions
12990,122,3,409.5,2,3,2,232,At Risk :(
12991,25,2,503.76,4,2,3,423,Potential Loyalists ^-^
12993,25,4,414.76,4,4,2,442,OG-Champions
12994,33,3,974.42,4,3,4,434,Loyal Customers ;)
12995,87,1,211.32,3,1,1,311,Promising :)
12997,2,4,1226.8899999999999,5,4,4,544,OG-Champions
12999,129,3,455.88,2,3,2,232,At Risk :(
13000,108,3,534.85,2,3,3,233,At Risk :(
13001,24,13,9818.82,4,5,5,455,OG-Champions
13002,320,1,120.95,1,1,1,111,Lost Customers -_-
13003,34,3,149.05,4,3,1,431,Loyal Customers ;)
13004,13,18,5655.91,5,5,5,555,OG-Champions
13005,160,2,513.7,2,2,3,223,Lost Customers -_-
13006,58,1,81.57,3,1,1,311,Promising :)
13008,325,1,229.47,1,1,1,111,Lost Customers -_-
13011,666,1,50.55,1,1,1,111,Lost Customers -_-
13012,11,8,1661.84,5,5,4,554,OG-Champions
13013,23,13,4810.94,4,5,5,455,OG-Champions
13014,12,10,3466.28,5,5,5,555,OG-Champions
13015,55,5,3346.2799999999997,3,4,5,345,Loyal Customers ;)
13016,75,3,789.89,3,3,3,333,Loyal Customers ;)
13017,302,1,204.0,1,1,1,111,Lost Customers -_-
13018,18,28,7277.7,5,5,5,555,OG-Champions
13021,27,9,2616.38,4,5,5,455,OG-Champions
13023,184,2,689.9,2,2,3,223,Lost Customers -_-
13026,99,5,975.36,2,4,4,244,At Risk :(
13027,115,6,6912.0,2,5,5,255,At Risk :(
13028,24,2,661.3199999999999,4,2,3,423,Potential Loyalists ^-^
13029,91,3,1247.5,2,3,4,234,At Risk :(
13030,13,2,799.48,5,2,3,523,Potential Loyalists ^-^
13032,54,2,1010.18,3,2,4,324,Promising :)
13033,359,1,190.55,1,1,1,111,Lost Customers -_-
13034,56,2,642.77,3,2,3,323,Promising :)
13035,75,2,921.88,3,2,3,323,Promising :)
13037,140,3,881.07,2,3,3,233,At Risk :(
13038,82,3,908.46,3,3,3,333,Loyal Customers ;)
13040,183,2,676.99,2,2,3,223,Lost Customers -_-
13043,38,1,516.42,4,1,3,413,Potential Loyalists ^-^
13044,293,1,560.47,1,1,3,113,Lost Customers -_-
13045,336,1,305.28000000000003,1,1,2,112,Lost Customers -_-
13046,91,2,629.31,2,2,3,223,Lost Customers -_-
13047,58,10,3237.54,3,5,5,355,Loyal Customers ;)
13048,16,4,1835.91,5,4,4,544,OG-Champions
13049,184,2,656.6800000000001,2,2,3,223,Lost Customers -_-
13050,16,17,5836.86,5,5,5,555,OG-Champions
13052,36,1,348.15,4,1,2,412,Potential Loyalists ^-^
13055,67,3,1214.41,3,3,4,334,Loyal Customers ;)
13058,1,3,271.40000000000003,5,3,2,532,Loyal Customers ;)
13059,251,1,183.4,1,1,1,111,Lost Customers -_-
13060,255,1,307.53,1,1,2,112,Lost Customers -_-
13061,74,1,248.60999999999999,3,1,1,311,Promising :)
13062,339,1,346.98,1,1,2,112,Lost Customers -_-
13064,2,4,1119.49,5,4,4,544,OG-Champions
13065,698,1,205.85999999999999,1,1,1,111,Lost Customers -_-
13066,26,2,470.8,4,2,2,422,Potential Loyalists ^-^
13067,84,1,115.46000000000001,3,1,1,311,Promising :)
13068,12,2,344.0,5,2,2,522,Potential Loyalists ^-^
13069,3,24,4436.12,5,5,5,555,OG-Champions
13070,194,1,228.8,1,1,1,111,Lost Customers -_-
13072,268,1,177.15,1,1,1,111,Lost Customers -_-
13075,306,1,919.61,1,1,3,113,Lost Customers -_-
13077,120,4,729.27,2,4,3,243,At Risk :(
13078,1,26,12627.94,5,5,5,555,OG-Champions
13079,23,5,220.1,4,4,1,441,OG-Champions
13080,181,1,58.08,2,1,1,211,Lost Customers -_-
13081,13,11,28337.38,5,5,5,555,OG-Champions
13082,178,9,3613.63,2,5,5,255,At Risk :(
13083,77,2,303.75,3,2,2,322,Promising :)
13085,218,2,416.08,1,2,2,122,Lost Customers -_-
13089,7,97,58825.83,5,5,5,555,OG-Champions
13090,21,14,8910.82,4,5,5,455,OG-Champions
13091,30,1,345.82,4,1,2,412,Potential Loyalists ^-^
13092,6,5,477.83,5,4,2,542,OG-Champions
13093,99,8,7832.47,2,5,5,255,At Risk :(
13094,23,12,1927.32,4,5,4,454,OG-Champions
13095,72,1,74.4,3,1,1,311,Promising :)
13097,79,10,6010.42,3,5,5,355,Loyal Customers ;)
13098,11,28,28882.44,5,5,5,555,OG-Champions
13099,335,1,207.36,1,1,1,111,Lost Customers -_-
13101,236,1,101.19,1,1,1,111,Lost Customers -_-
13102,25,24,6424.09,4,5,5,455,OG-Champions
13103,41,1,243.94,4,1,1,411,Potential Loyalists ^-^
13104,48,6,1098.48,3,5,4,354,Loyal Customers ;)
13106,135,1,76.5,2,1,1,211,Lost Customers -_-
13107,46,4,1531.6200000000001,3,4,4,344,Loyal Customers ;)
13108,667,1,350.06,1,1,2,112,Lost Customers -_-
13109,31,2,786.54,4,2,3,423,Potential Loyalists ^-^
13110,55,7,1488.67,3,5,4,354,Loyal Customers ;)
13113,6,24,12245.96,5,5,5,555,OG-Champions
13115,1,4,2294.78,5,4,5,545,OG-Champions
13116,140,1,501.14,2,1,3,213,Lost Customers -_-
13117,23,8,984.91,4,5,4,454,OG-Champions
13118,21,5,1197.81,4,4,4,444,OG-Champions
13120,240,1,30.6,1,1,1,111,Lost Customers -_-
13121,271,1,283.73,1,1,2,112,Lost Customers -_-
13122,185,2,922.39,2,2,3,223,Lost Customers -_-
13124,32,3,3866.33,4,3,5,435,Loyal Customers ;)
13126,46,8,2099.64,3,5,5,355,Loyal Customers ;)
13127,79,1,259.17,3,1,2,312,Promising :)
13130,185,1,64.0,2,1,1,211,Lost Customers -_-
13131,25,3,1073.3,4,3,4,434,Loyal Customers ;)
13132,263,1,77.3,1,1,1,111,Lost Customers -_-
13133,38,2,109.8,4,2,1,421,Potential Loyalists ^-^
13134,87,4,1793.58,3,4,4,344,Loyal Customers ;)
13135,198,1,3096.0,1,1,5,115,Lost Customers -_-
13136,36,5,2607.61,4,4,5,445,OG-Champions
13137,12,8,3650.41,5,5,5,555,OG-Champions
13138,24,6,962.39,4,5,4,454,OG-Champions
13139,18,7,5064.94,5,5,5,555,OG-Champions
13140,110,3,423.72,2,3,2,232,At Risk :(
13141,86,5,2388.75,3,4,5,345,Loyal Customers ;)
13142,21,1,307.09000000000003,4,1,2,412,Potential Loyalists ^-^
13144,40,1,110.95,4,1,1,411,Potential Loyalists ^-^
13145,41,4,618.52,4,4,3,443,OG-Champions
13146,28,1,228.91,4,1,1,411,Potential Loyalists ^-^
13147,12,4,712.8,5,4,3,543,OG-Champions
13148,61,12,3707.12,3,5,5,355,Loyal Customers ;)
13149,16,4,1676.06,5,4,4,544,OG-Champions
13151,297,1,1257.87,1,1,4,114,Lost Customers -_-
13153,243,1,486.22,1,1,2,112,Lost Customers -_-
13155,81,4,971.76,3,4,4,344,Loyal Customers ;)
13157,7,4,1741.22,5,4,4,544,OG-Champions
13158,3,4,1201.06,5,4,4,544,OG-Champions
13159,52,4,1437.85,3,4,4,344,Loyal Customers ;)
13160,24,1,91.8,4,1,1,411,Potential Loyalists ^-^
13161,315,1,112.75,1,1,1,111,Lost Customers -_-
13162,94,4,1688.29,2,4,4,244,At Risk :(
13165,48,2,1021.48,3,2,4,324,Promising :)
13166,342,1,417.2,1,1,2,112,Lost Customers -_-
13167,20,4,791.33,4,4,3,443,OG-Champions
13168,201,4,1319.19,1,4,4,144,At Risk :(
13169,154,2,712.88,2,2,3,223,Lost Customers -_-
13170,28,1,116.00999999999999,4,1,1,411,Potential Loyalists ^-^
13171,23,3,468.41,4,3,2,432,Loyal Customers ;)
13173,213,2,353.65000000000003,1,2,2,122,Lost Customers -_-
13174,18,3,2817.03,5,3,5,535,Loyal Customers ;)
13176,48,1,492.84,3,1,3,313,Promising :)
13177,184,1,282.45,2,1,2,212,Lost Customers -_-
13178,28,11,5725.47,4,5,5,455,OG-Champions
13182,47,1,121.18,3,1,1,311,Promising :)
13183,88,9,3957.7799999999997,3,5,5,355,Loyal Customers ;)
13184,16,10,1701.29,5,5,4,554,OG-Champions
13185,269,1,71.4,1,1,1,111,Lost Customers -_-
13186,41,3,1575.89,4,3,4,434,Loyal Customers ;)
13187,192,1,236.02,1,1,1,111,Lost Customers -_-
13188,13,1,114.6,5,1,1,511,Potential Loyalists ^-^
13189,20,2,260.68,4,2,2,422,Potential Loyalists ^-^
13192,207,2,911.94,1,2,3,123,Lost Customers -_-
13193,92,1,117.88,2,1,1,211,Lost Customers -_-
13194,137,1,60.7,2,1,1,211,Lost Customers -_-
13196,13,4,1797.78,5,4,4,544,OG-Champions
13198,12,6,3401.24,5,5,5,555,OG-Champions
13199,12,38,9817.12,5,5,5,555,OG-Champions
13200,21,4,870.09,4,4,3,443,OG-Champions
13203,11,4,869.46,5,4,3,543,OG-Champions
13207,4,2,250.26000000000002,5,2,2,522,Potential Loyalists ^-^
13208,1,6,1223.9,5,5,4,554,OG-Champions
13209,91,8,5891.61,2,5,5,255,At Risk :(
13210,155,1,353.48,2,1,2,212,Lost Customers -_-
13211,12,3,1197.42,5,3,4,534,Loyal Customers ;)
13212,21,3,788.08,4,3,3,433,Loyal Customers ;)
13213,58,5,1520.58,3,4,4,344,Loyal Customers ;)
13216,269,1,333.74,1,1,2,112,Lost Customers -_-
13217,94,3,533.98,2,3,3,233,At Risk :(
13218,247,1,62.64,1,1,1,111,Lost Customers -_-
13220,80,4,819.2900000000001,3,4,3,343,Loyal Customers ;)
13221,242,2,847.41,1,2,3,123,Lost Customers -_-
13223,202,2,163.2,1,2,1,121,Lost Customers -_-
13224,34,2,2155.95,4,2,5,425,Potential Loyalists ^-^
13225,62,7,6463.84,3,5,5,355,Loyal Customers ;)
13226,38,1,108.21000000000001,4,1,1,411,Potential Loyalists ^-^
13227,203,1,257.7,1,1,2,112,Lost Customers -_-
13228,83,1,358.0,3,1,2,312,Promising :)
13229,227,1,160.95,1,1,1,111,Lost Customers -_-
13230,60,14,2806.97,3,5,5,355,Loyal Customers ;)
13232,5,7,1357.6,5,5,4,554,OG-Champions
13233,76,2,605.12,3,2,3,323,Promising :)
13235,36,1,1031.07,4,1,4,414,Potential Loyalists ^-^
13236,26,2,744.85,4,2,3,423,Potential Loyalists ^-^
13238,19,4,700.73,5,4,3,543,OG-Champions
13239,263,1,329.56,1,1,2,112,Lost Customers -_-
13240,175,4,663.65,2,4,3,243,At Risk :(
13242,67,3,270.40000000000003,3,3,2,332,Loyal Customers ;)
13243,205,1,600.07,1,1,3,113,Lost Customers -_-
13244,124,1,121.74000000000001,2,1,1,211,Lost Customers -_-
13245,52,1,430.5,3,1,2,312,Promising :)
13246,20,6,1987.3,4,5,4,454,OG-Champions
13247,19,4,501.12,5,4,3,543,OG-Champions
13248,156,2,465.68,2,2,2,222,Lost Customers -_-
13249,124,3,711.41,2,3,3,233,At Risk :(
13253,187,2,1030.4,2,2,4,224,Lost Customers -_-
13255,11,2,399.51,5,2,2,522,Potential Loyalists ^-^
13258,13,3,698.5799999999999,5,3,3,533,Loyal Customers ;)
13259,92,1,292.32,2,1,2,212,Lost Customers -_-
13260,92,1,557.62,2,1,3,213,Lost Customers -_-
13261,270,2,944.1,1,2,4,124,Lost Customers -_-
13262,265,1,200.29,1,1,1,111,Lost Customers -_-
13263,6,35,7454.07,5,5,5,555,OG-Champions
13265,2,5,2107.66,5,4,5,545,OG-Champions
13266,13,12,3834.2599999999998,5,5,5,555,OG-Champions
13267,10,19,4521.49,5,5,5,555,OG-Champions
13268,7,11,3214.69,5,5,5,555,OG-Champions
13269,2,15,5346.23,5,5,5,555,OG-Champions
13270,486,1,590.0,1,1,3,113,Lost Customers -_-
13271,303,1,217.38,1,1,1,111,Lost Customers -_-
13272,32,2,276.56,4,2,2,422,Potential Loyalists ^-^
13273,115,1,138.98,2,1,1,211,Lost Customers -_-
13276,154,2,590.93,2,2,3,223,Lost Customers -_-
13277,17,4,258.4,5,4,2,542,OG-Champions
13278,42,1,542.73,4,1,3,413,Potential Loyalists ^-^
13279,79,1,137.75,3,1,1,311,Promising :)
13280,94,3,814.86,2,3,3,233,At Risk :(
13282,20,3,1132.1399999999999,4,3,4,434,Loyal Customers ;)
13283,31,2,93.66,4,2,1,421,Potential Loyalists ^-^
13284,332,1,201.19,1,1,1,111,Lost Customers -_-
13285,25,4,2709.12,4,4,5,445,OG-Champions
13291,157,1,361.11,2,1,2,212,Lost Customers -_-
13292,286,2,578.94,1,2,3,123,Lost Customers -_-
13294,251,2,873.74,1,2,3,123,Lost Customers -_-
13295,361,1,201.2,1,1,1,111,Lost Customers -_-
13296,139,1,87.4,2,1,1,211,Lost Customers -_-
13297,25,4,2089.85,4,4,5,445,OG-Champions
13298,121,1,360.0,2,1,2,212,Lost Customers -_-
13299,270,1,142.5,1,1,1,111,Lost Customers -_-
13300,171,1,371.89,2,1,2,212,Lost Customers -_-
13301,105,4,618.09,2,4,3,243,At Risk :(
13302,156,1,63.75,2,1,1,211,Lost Customers -_-
13304,353,1,300.42,1,1,2,112,Lost Customers -_-
13305,23,10,2000.86,4,5,4,454,OG-Champions
13307,33,1,15.0,4,1,1,411,Potential Loyalists ^-^
13308,24,3,1385.51,4,3,4,434,Loyal Customers ;)
13309,2,5,1456.79,5,4,4,544,OG-Champions
13310,29,3,1132.03,4,3,4,434,Loyal Customers ;)
13311,4,2,598.5699999999999,5,2,3,523,Potential Loyalists ^-^
13313,24,5,1555.32,4,4,4,444,OG-Champions
13314,75,3,775.9399999999999,3,3,3,333,Loyal Customers ;)
13316,81,4,5977.73,3,4,5,345,Loyal Customers ;)
13317,200,6,2273.68,1,5,5,155,At Risk :(
13318,120,3,640.76,2,3,3,233,At Risk :(
13319,19,26,10845.55,5,5,5,555,OG-Champions
13320,67,4,1548.7,3,4,4,344,Loyal Customers ;)
13321,74,2,567.36,3,2,3,323,Promising :)
13322,19,1,199.48000000000002,5,1,1,511,Potential Loyalists ^-^
13323,23,5,787.85,4,4,3,443,OG-Champions
13324,32,10,7121.95,4,5,5,455,OG-Champions
13325,83,1,675.3,3,1,3,313,Promising :)
13327,114,8,3627.77,2,5,5,255,At Risk :(
13328,318,1,1308.48,1,1,4,114,Lost Customers -_-
13329,122,2,789.0,2,2,3,223,Lost Customers -_-
13330,124,3,1140.93,2,3,4,234,At Risk :(
13332,16,1,350.9,5,1,2,512,Potential Loyalists ^-^
13334,84,3,3536.82,3,3,5,335,Loyal Customers ;)
13336,79,1,795.12,3,1,3,313,Promising :)
13338,218,1,487.02,1,1,2,112,Lost Customers -_-
13339,202,1,860.12,1,1,3,113,Lost Customers -_-
13340,47,7,10736.48,3,5,5,355,Loyal Customers ;)
13341,262,1,775.85,1,1,3,113,Lost Customers -_-
13343,179,1,353.43,2,1,2,212,Lost Customers -_-
13344,161,3,2543.72,2,3,5,235,At Risk :(
13345,289,1,389.5,1,1,2,112,Lost Customers -_-
13347,72,1,341.36,3,1,2,312,Promising :)
13348,183,1,233.76,2,1,1,211,Lost Customers -_-
13349,12,1,247.32,5,1,1,511,Potential Loyalists ^-^
13350,18,2,979.12,5,2,4,524,Potential Loyalists ^-^
13351,245,1,373.94,1,1,2,112,Lost Customers -_-
13352,62,1,397.98,3,1,2,312,Promising :)
13354,73,1,743.53,3,1,3,313,Promising :)
13355,94,1,674.7,2,1,3,213,Lost Customers -_-
13356,82,1,768.24,3,1,3,313,Promising :)
13357,259,1,609.95,1,1,3,113,Lost Customers -_-
13358,270,1,439.03,1,1,2,112,Lost Customers -_-
13359,154,1,439.56,2,1,2,212,Lost Customers -_-
13362,11,4,3090.74,5,4,5,545,OG-Champions
13363,19,2,992.5,5,2,4,524,Potential Loyalists ^-^
13364,72,1,134.96,3,1,1,311,Promising :)
13365,183,2,2225.37,2,2,5,225,Lost Customers -_-
13366,52,1,56.16,3,1,1,311,Promising :)
13368,193,2,623.4,1,2,3,123,Lost Customers -_-
13369,455,1,308.28,1,1,2,112,Lost Customers -_-
13370,639,1,754.87,1,1,3,113,Lost Customers -_-
13372,32,1,378.64,4,1,2,412,Potential Loyalists ^-^
13373,62,3,3312.25,3,3,5,335,Loyal Customers ;)
13375,2,1,778.65,5,1,3,513,Potential Loyalists ^-^
13376,205,3,1019.76,1,3,4,134,At Risk :(
13379,28,3,572.56,4,3,3,433,Loyal Customers ;)
13381,32,6,3639.31,4,5,5,455,OG-Champions
13382,252,1,222.99,1,1,1,111,Lost Customers -_-
13384,47,7,4151.93,3,5,5,355,Loyal Customers ;)
13385,331,1,534.57,1,1,3,113,Lost Customers -_-
13388,133,2,677.1,2,2,3,223,Lost Customers -_-
13389,13,3,797.96,5,3,3,533,Loyal Customers ;)
13390,76,1,544.08,3,1,3,313,Promising :)
13391,205,1,59.8,1,1,1,111,Lost Customers -_-
13394,34,8,2520.02,4,5,5,455,OG-Champions
13395,158,1,307.72,2,1,2,212,Lost Customers -_-
13396,61,2,1360.99,3,2,4,324,Promising :)
13397,74,5,1544.13,3,4,4,344,Loyal Customers ;)
13398,194,1,457.34000000000003,1,1,2,112,Lost Customers -_-
13402,247,2,621.23,1,2,3,123,Lost Customers -_-
13403,19,1,75.0,5,1,1,511,Potential Loyalists ^-^
13404,36,2,252.49,4,2,2,422,Potential Loyalists ^-^
13405,76,3,572.451,3,3,3,333,Loyal Customers ;)
13408,4,62,28117.04,5,5,5,555,OG-Champions
13410,26,5,1003.06,4,4,4,444,OG-Champions
13411,109,1,213.55,2,1,1,211,Lost Customers -_-
13414,135,3,1390.5,2,3,4,234,At Risk :(
13416,45,2,712.5,3,2,3,323,Promising :)
13417,207,2,640.83,1,2,3,123,Lost Customers -_-
13418,13,18,6127.43,5,5,5,555,OG-Champions
13419,154,1,221.06,2,1,1,211,Lost Customers -_-
13420,151,2,159.85,2,2,1,221,Lost Customers -_-
13421,42,2,1851.08,4,2,4,424,Potential Loyalists ^-^
13422,184,1,2626.3,2,1,5,215,Lost Customers -_-
13425,110,3,1624.21,2,3,4,234,At Risk :(
13426,12,10,3641.32,5,5,5,555,OG-Champions
13427,21,3,582.6,4,3,3,433,Loyal Customers ;)
13428,12,1,218.47,5,1,1,511,Potential Loyalists ^-^
13429,12,4,1006.8,5,4,4,544,OG-Champions
13430,20,2,679.45,4,2,3,423,Potential Loyalists ^-^
13431,2,2,1269.1,5,2,4,524,Potential Loyalists ^-^
13434,76,2,534.24,3,2,3,323,Promising :)
13435,26,7,3809.89,4,5,5,455,OG-Champions
13436,121,1,196.89,2,1,1,211,Lost Customers -_-
13437,16,7,3408.06,5,5,5,555,OG-Champions
13439,257,1,283.71,1,1,2,112,Lost Customers -_-
13441,93,1,296.64,2,1,2,212,Lost Customers -_-
13447,25,3,1129.14,4,3,4,434,Loyal Customers ;)
13448,18,6,3539.37,5,5,5,555,OG-Champions
13449,25,1,291.88,4,1,2,412,Potential Loyalists ^-^
13450,28,6,2043.72,4,5,4,454,OG-Champions
13451,5,5,2976.15,5,4,5,545,OG-Champions
13452,261,2,590.0,1,2,3,123,Lost Customers -_-
13453,167,2,356.98,2,2,2,222,Lost Customers -_-
13455,26,2,1058.34,4,2,4,424,Potential Loyalists ^-^
13456,19,6,1766.72,5,5,4,554,OG-Champions
13458,7,14,9646.57,5,5,5,555,OG-Champions
13460,51,2,183.44,3,2,1,321,Promising :)
13461,140,3,1445.0,2,3,4,234,At Risk :(
13462,341,1,151.5,1,1,1,111,Lost Customers -_-
13464,1,1,674.68,5,1,3,513,Potential Loyalists ^-^
13466,127,1,307.9,2,1,2,212,Lost Customers -_-
13467,12,2,1083.71,5,2,4,524,Potential Loyalists ^-^
13468,1,37,5704.97,5,5,5,555,OG-Champions
13470,117,2,165.0,2,2,1,221,Lost Customers -_-
13471,23,4,2531.58,4,4,5,445,OG-Champions
13473,40,2,422.64,4,2,2,422,Potential Loyalists ^-^
13474,238,1,229.59,1,1,1,111,Lost Customers -_-
13475,189,4,1431.78,2,4,4,244,At Risk :(
13476,180,2,1238.47,2,2,4,224,Lost Customers -_-
13477,6,6,1454.58,5,5,4,554,OG-Champions
13479,202,2,300.95,1,2,2,122,Lost Customers -_-
13481,47,5,1804.56,3,4,4,344,Loyal Customers ;)
13482,234,1,184.64,1,1,1,111,Lost Customers -_-
13483,215,1,140.34,1,1,1,111,Lost Customers -_-
13484,7,1,313.8,5,1,2,512,Potential Loyalists ^-^
13485,235,1,454.24,1,1,2,112,Lost Customers -_-
13486,80,3,1122.41,3,3,4,334,Loyal Customers ;)
13487,59,3,575.4,3,3,3,333,Loyal Customers ;)
13488,10,13,8968.31,5,5,5,555,OG-Champions
13489,107,4,449.52000000000004,2,4,2,242,At Risk :(
13491,40,10,1215.82,4,5,4,454,OG-Champions
13492,97,3,1269.84,2,3,4,234,At Risk :(
13493,99,2,618.63,2,2,3,223,Lost Customers -_-
13494,343,1,316.26,1,1,2,112,Lost Customers -_-
13495,234,5,2044.87,1,4,4,144,At Risk :(
13496,12,2,653.33,5,2,3,523,Potential Loyalists ^-^
13497,311,2,348.05,1,2,2,122,Lost Customers -_-
13499,19,5,1159.11,5,4,4,544,OG-Champions
13500,25,3,1166.77,4,3,4,434,Loyal Customers ;)
13501,289,1,1340.32,1,1,4,114,Lost Customers -_-
13502,18,3,292.0,5,3,2,532,Loyal Customers ;)
13503,73,1,216.85,3,1,1,311,Promising :)
13504,184,1,295.93,2,1,2,212,Lost Customers -_-
13505,74,4,4393.63,3,4,5,345,Loyal Customers ;)
13506,318,2,458.52,1,2,2,122,Lost Customers -_-
13507,109,4,2479.16,2,4,5,245,At Risk :(
13508,68,1,110.97,3,1,1,311,Promising :)
13509,38,7,979.72,4,5,4,454,OG-Champions
13510,47,4,1791.56,3,4,4,344,Loyal Customers ;)
13512,262,1,251.21,1,1,2,112,Lost Customers -_-
13513,217,1,205.1,1,1,1,111,Lost Customers -_-
13514,75,1,152.2,3,1,1,311,Promising :)
13515,74,4,891.12,3,4,3,343,Loyal Customers ;)
13516,23,3,1389.41,4,3,4,434,Loyal Customers ;)
13517,31,3,2128.42,4,3,5,435,Loyal Customers ;)
13518,87,1,659.44,3,1,3,313,Promising :)
13519,79,1,122.75,3,1,1,311,Promising :)
13520,1,6,3624.35,5,5,5,555,OG-Champions
13521,12,3,1093.65,5,3,4,534,Loyal Customers ;)
13522,91,1,125.8,2,1,1,211,Lost Customers -_-
13523,48,5,3964.88,3,4,5,345,Loyal Customers ;)
13524,42,5,680.18,4,4,3,443,OG-Champions
13525,16,2,628.78,5,2,3,523,Potential Loyalists ^-^
13527,32,7,2287.51,4,5,5,455,OG-Champions
13529,80,2,307.76,3,2,2,322,Promising :)
13531,207,2,483.8,1,2,2,122,Lost Customers -_-
13532,183,1,210.31,2,1,1,211,Lost Customers -_-
13533,66,3,270.79,3,3,2,332,Loyal Customers ;)
13534,55,25,5870.08,3,5,5,355,Loyal Customers ;)
13536,11,7,3448.29,5,5,5,555,OG-Champions
13538,33,7,1280.85,4,5,4,454,OG-Champions
13539,87,3,631.34,3,3,3,333,Loyal Customers ;)
13544,41,2,291.41,4,2,2,422,Potential Loyalists ^-^
13546,14,3,626.99,5,3,3,533,Loyal Customers ;)
13548,68,2,682.41,3,2,3,323,Promising :)
13549,4,7,918.2,5,5,3,553,OG-Champions
13551,321,1,91.80000000000001,1,1,1,111,Lost Customers -_-
13552,88,12,3740.07,3,5,5,355,Loyal Customers ;)
13555,75,4,4149.28,3,4,5,345,Loyal Customers ;)
13557,30,2,584.06,4,2,3,423,Potential Loyalists ^-^
13558,25,4,605.06,4,4,3,443,OG-Champions
13560,302,1,174.37,1,1,1,111,Lost Customers -_-
13561,128,1,141.85999999999999,2,1,1,211,Lost Customers -_-
13562,83,3,1799.3300000000002,3,3,4,334,Loyal Customers ;)
13563,86,2,777.53,3,2,3,323,Promising :)
13564,146,3,1749.02,2,3,4,234,At Risk :(
13565,21,2,240.22,4,2,1,421,Potential Loyalists ^-^
13566,42,2,874.71,4,2,3,423,Potential Loyalists ^-^
13568,175,1,192.85,2,1,1,211,Lost Customers -_-
13569,19,2,373.75,5,2,2,522,Potential Loyalists ^-^
13570,68,1,239.49,3,1,1,311,Promising :)
13571,14,12,2092.32,5,5,5,555,OG-Champions
13572,207,1,1384.25,1,1,4,114,Lost Customers -_-
13573,52,2,294.4,3,2,2,322,Promising :)
13575,1,5,732.07,5,4,3,543,OG-Champions
13576,12,18,6717.34,5,5,5,555,OG-Champions
13577,7,4,1687.6000000000001,5,4,4,544,OG-Champions
13579,16,2,467.04,5,2,2,522,Potential Loyalists ^-^
13581,284,1,118.0,1,1,1,111,Lost Customers -_-
13583,157,1,781.03,2,1,3,213,Lost Customers -_-
13584,192,1,142.4,1,1,1,111,Lost Customers -_-
13587,154,1,712.4,2,1,3,213,Lost Customers -_-
13588,17,9,2478.95,5,5,5,555,OG-Champions
13589,16,2,379.65,5,2,2,522,Potential Loyalists ^-^
13590,4,6,1981.92,5,5,4,554,OG-Champions
13591,184,3,1117.13,2,3,4,234,At Risk :(
13592,67,4,247.96,3,4,1,341,Loyal Customers ;)
13593,110,5,2037.08,2,4,4,244,At Risk :(
13594,54,1,396.97,3,1,2,312,Promising :)
13596,14,2,697.04,5,2,3,523,Potential Loyalists ^-^
13598,49,1,180.17000000000002,3,1,1,311,Promising :)
13599,7,21,5153.67,5,5,5,555,OG-Champions
13600,314,1,219.52,1,1,1,111,Lost Customers -_-
13601,6,2,693.32,5,2,3,523,Potential Loyalists ^-^
13602,184,1,428.89,2,1,2,212,Lost Customers -_-
13603,28,1,164.34,4,1,1,411,Potential Loyalists ^-^
13606,60,3,280.54,3,3,2,332,Loyal Customers ;)
13607,42,1,678.01,4,1,3,413,Potential Loyalists ^-^
13610,14,7,1131.88,5,5,4,554,OG-Champions
13611,32,3,1171.8,4,3,4,434,Loyal Customers ;)
13614,26,4,1610.46,4,4,4,444,OG-Champions
13615,320,1,417.69,1,1,2,112,Lost Customers -_-
13617,5,3,544.18,5,3,3,533,Loyal Customers ;)
13618,175,1,177.34,2,1,1,211,Lost Customers -_-
